Instance,Income
136984,174459.1489
136985,11969.90545
136986,120641.0255
136987,79026.66419
136988,42497.0441
136989,24839.53707
136990,255831.2015
136991,165557.1561
136992,23682.03418
136993,38984.96466
136994,34536.40286
136995,362664.4435
136996,23586.45006
136997,70146.30385
136998,30262.68044
136999,23884.44239
137000,93238.80265
137001,58227.90499
137002,54856.07839
137003,304602.6763
137004,32586.89657
137005,765963.8771
137006,51043.67782
137007,240354.5339
137008,246037.7546
137009,45324.4778
137010,749785.0279
137011,70559.93557
137012,62758.20613
137013,160522.7622
137014,4293.894691
137015,93750.10345
137016,98915.0065
137017,122324.7819
137018,145654.0826
137019,34432.31413
137020,301050.3586
137021,36790.41476
137022,46854.83073
137023,230494.7119
137024,52049.21499
137025,1247618.153
137026,126968.7284
137027,143472.4046
137028,37074.64675
137029,172968.7596
137030,70124.261
137031,174610.5884
137032,26947.29348
137033,33377.12221
137034,92005.15615
137035,38863.35451
137036,51511.96687
137037,20500.51961
137038,57285.47846
137039,141873.3996
137040,36726.26268
137041,95397.82298
137042,40389.75818
137043,49170.03478
137044,483487.0027
137045,43328.81779
137046,103563.5958
137047,280277.6419
137048,58286.94658
137049,396733.0586
137050,182873.9508
137051,1222020.899
137052,130869.9848
137053,88843.94752
137054,44049.68061
137055,78922.81693
137056,179765.6343
137057,100820.854
137058,131697.3932
137059,2979.510076
137060,25985.00376
137061,149856.5024
137062,112128.2408
137063,58984.19689
137064,36041.04673
137065,135083.0003
137066,551929.4835
137067,176979.5416
137068,352801.6377
137069,63261.39744
137070,112754.7988
137071,44725.91776
137072,61244.24577
137073,58809.5829
137074,84188.62153
137075,7538.750231
137076,613166.0708
137077,13319.53151
137078,75588.94522
137079,48472.90498
137080,291032.9602
137081,78381.8671
137082,130635.3721
137083,140889.8813
137084,49333.237
137085,52381.09163
137086,33999.14224
137087,80349.85703
137088,155295.3889
137089,86779.46942
137090,95755.4982
137091,63465.54947
137092,133432.6019
137093,190309.9461
137094,329866.4618
137095,19776.99695
137096,17307.30825
137097,44602.67113
137098,230878.6939
137099,89804.51932
137100,80343.37116
137101,202741.0292
137102,241050.4416
137103,44944.31259
137104,27403.65738
137105,78369.55205
137106,16989.97813
137107,20156.68706
137108,8824.861587
137109,76563.55746
137110,34837.29729
137111,84884.32791
137112,439503.6544
137113,110827.8928
137114,57754.75774
137115,26984.05466
137116,71405.1424
137117,34635.81442
137118,98101.29603
137119,31124.42416
137120,23898.67904
137121,56833.47434
137122,31386.63094
137123,223600.3756
137124,29837.75396
137125,54007.16846
137126,31193.38116
137127,53211.764
137128,31594.77804
137129,62221.37903
137130,308212.1468
137131,30902.56809
137132,47947.12062
137133,87095.60675
137134,26483.89316
137135,131428.0185
137136,177836.78
137137,88245.54008
137138,335849.8409
137139,98605.50268
137140,76498.41834
137141,28012.75318
137142,69349.2135
137143,181163.886
137144,354142.1273
137145,149769.2519
137146,22329.03144
137147,1398.729617
137148,51114.76365
137149,36117.60307
137150,33713.84022
137151,85180.65866
137152,322567.8034
137153,50626.00164
137154,143975.4582
137155,2626.212438
137156,176784.4855
137157,470653.9096
137158,215516.5663
137159,13261.79554
137160,49941.15433
137161,125999.2368
137162,37498.52731
137163,56327.51771
137164,31499.66891
137165,82001.45019
137166,215975.2613
137167,24845.63507
137168,96973.35357
137169,179545.1934
137170,19245.62945
137171,45486.86422
137172,163649.2306
137173,47369.72859
137174,118881.547
137175,139658.9029
137176,21857.56744
137177,28527.22044
137178,179006.6427
137179,93860.45441
137180,37118.64122
137181,54315.70393
137182,8792.090972
137183,27341.31003
137184,40766.28726
137185,114121.505
137186,20468.52003
137187,57056.38809
137188,224832.0027
137189,36776.97323
137190,104030.8788
137191,22938.47942
137192,222855.6342
137193,83968.58546
137194,291169.3422
137195,90989.52894
137196,63786.37116
137197,104872.5852
137198,26793.69107
137199,263005.6999
137200,243561.2264
137201,46886.12153
137202,94128.54475
137203,68980.08612
137204,12403.29239
137205,9607.15266
137206,9144.994313
137207,74463.00187
137208,37661.01383
137209,48687.77686
137210,38548.92531
137211,21715.06403
137212,12664.58221
137213,65748.23849
137214,33151.22464
137215,149505.7441
137216,76138.65074
137217,99252.10888
137218,303183.9343
137219,38407.38847
137220,46519.95729
137221,70421.3981
137222,91757.63414
137223,107714.1312
137224,50276.30428
137225,129636.6462
137226,552959.6197
137227,114495.3314
137228,77182.65685
137229,68803.53464
137230,387816.2196
137231,8215.325374
137232,18177.52806
137233,41245.38474
137234,41069.493
137235,22074.50367
137236,19635.17037
137237,190933.0064
137238,150235.6676
137239,548783.2373
137240,171993.2209
137241,93884.91505
137242,98893.79842
137243,49207.2934
137244,176876.0139
137245,45771.13258
137246,57746.19122
137247,54797.72706
137248,17358.1089
137249,85841.34983
137250,68519.40637
137251,104046.7159
137252,46199.81545
137253,52709.33091
137254,51221.58528
137255,6801.188724
137256,40851.568
137257,46177.03743
137258,10689.21799
137259,290491.8905
137260,235888.8799
137261,260408.8896
137262,38794.68181
137263,54442.18823
137264,43796.80153
137265,83698.56536
137266,58580.01335
137267,58579.95488
137268,71575.87683
137269,151319.1358
137270,25293.07401
137271,201916.0755
137272,439389.4615
137273,86598.61804
137274,76949.63435
137275,101912.7665
137276,115108.387
137277,9112.085354
137278,184460.5264
137279,107408.8858
137280,39055.48604
137281,294562.9859
137282,24196.94632
137283,466130.8534
137284,106138.8373
137285,49531.55539
137286,259537.526
137287,33521.58164
137288,103030.1827
137289,34544.54431
137290,77908.92168
137291,7905.177346
137292,44091.63119
137293,54718.30598
137294,9691.100676
137295,359481.8622
137296,113576.9907
137297,170959.7775
137298,31104.13432
137299,15612.2676
137300,32054.71834
137301,105676.777
137302,261560.6144
137303,147739.1996
137304,55221.15226
137305,780200.5487
137306,196876.9093
137307,24697.28069
137308,88896.44428
137309,26212.18236
137310,249767.8146
137311,127698.2196
137312,569658.739
137313,29781.61401
137314,90666.12652
137315,32697.08751
137316,307508.7833
137317,85258.08752
137318,74549.91494
137319,215107.5278
137320,45404.61636
137321,49074.08468
137322,55791.60466
137323,217907.7959
137324,62243.804
137325,597538.6912
137326,63224.13783
137327,82678.71794
137328,174540.775
137329,231837.429
137330,187842.3508
137331,142566.8763
137332,103207.5742
137333,99943.73548
137334,362.3187094
137335,84595.29549
137336,73375.73378
137337,72873.03144
137338,20532.09243
137339,452702.9729
137340,324557.6901
137341,83764.50966
137342,3112.182812
137343,24762.54223
137344,61473.33947
137345,69431.74331
137346,137474.2818
137347,172061.8475
137348,82870.26548
137349,42556.19475
137350,26570.82621
137351,175444.8525
137352,38024.88709
137353,100912.446
137354,183380.3719
137355,66485.06705
137356,130012.7859
137357,116396.1427
137358,37518.28789
137359,51248.45901
137360,59318.43418
137361,89549.1952
137362,46022.88937
137363,66196.20371
137364,65946.19055
137365,76851.25835
137366,9497.015177
137367,7061.03068
137368,213641.0908
137369,278289.7658
137370,13993.97184
137371,267305.7063
137372,114723.1126
137373,57165.73197
137374,54856.03313
137375,25589.78898
137376,29951.50623
137377,36626.0889
137378,55059.53377
137379,271282.2306
137380,27609.90027
137381,26256.72388
137382,42718.80685
137383,65327.32164
137384,248832.234
137385,21032.35495
137386,65979.7296
137387,21428.37853
137388,16200.5764
137389,14086.81378
137390,45523.40509
137391,98820.95487
137392,16992.40218
137393,149158.9207
137394,135597.2614
137395,34264.63128
137396,85275.15983
137397,130622.2425
137398,119231.4957
137399,14909.70011
137400,45534.46416
137401,50970.62644
137402,30697.5826
137403,114287.5697
137404,10579.39073
137405,27983.34597
137406,86555.58067
137407,601.3479677
137408,117870.5927
137409,63141.4936
137410,68342.52357
137411,85433.01753
137412,13570.54499
137413,212965.2828
137414,39924.97529
137415,22420.96846
137416,248983.9384
137417,69085.58705
137418,62242.64811
137419,31135.11114
137420,90401.45089
137421,385804.9473
137422,571984.5747
137423,16553.17207
137424,115086.2131
137425,2663.128459
137426,8214.399172
137427,64629.50075
137428,37839.85344
137429,688680.9221
137430,108663.0446
137431,66665.18231
137432,43244.52478
137433,76258.14577
137434,82383.12253
137435,183320.8564
137436,131849.3241
137437,138576.1219
137438,89215.79076
137439,54770.16494
137440,292540.5568
137441,53717.77397
137442,32535.58435
137443,144177.1254
137444,19617.86165
137445,63368.28469
137446,96349.02126
137447,76747.84938
137448,8371.029658
137449,71128.43465
137450,45660.58435
137451,57583.19632
137452,36335.00115
137453,21927.09013
137454,36507.37513
137455,42796.69534
137456,23819.22526
137457,120919.8434
137458,108869.4168
137459,67756.42366
137460,65199.26159
137461,46888.07041
137462,63014.58996
137463,65769.50479
137464,137174.8209
137465,134897.4487
137466,168951.6252
137467,237027.1283
137468,24214.6125
137469,24242.26858
137470,73209.07302
137471,65231.20421
137472,29078.89151
137473,58323.76323
137474,234027.761
137475,27945.41367
137476,68236.31105
137477,42760.70194
137478,90195.36807
137479,39897.6814
137480,72164.76262
137481,74766.08204
137482,41146.25434
137483,22490.04799
137484,47314.05462
137485,71001.15327
137486,82316.08675
137487,32650.71638
137488,142323.0201
137489,10416.5018
137490,28109.35675
137491,93054.83486
137492,73414.50354
137493,33179.93606
137494,67136.32122
137495,261585.1748
137496,34396.83258
137497,34497.83729
137498,19244.05165
137499,51564.23908
137500,52674.66936
137501,195794.0774
137502,25244.411
137503,27989.7632
137504,112953.302
137505,36556.93387
137506,178632.1978
137507,276439.9985
137508,98611.50466
137509,69826.53504
137510,30253.08689
137511,90460.71755
137512,143377.5093
137513,20989.30589
137514,60318.14526
137515,104054.8214
137516,76853.30179
137517,22770.49039
137518,77125.57589
137519,94864.56987
137520,40840.95783
137521,59904.76928
137522,185666.5255
137523,128931.0493
137524,54861.88446
137525,319465.2244
137526,122501.1043
137527,37607.03847
137528,25781.73581
137529,168003.8144
137530,13838.43373
137531,48147.3607
137532,56756.61361
137533,87047.82729
137534,67118.03952
137535,93956.57248
137536,8257.822202
137537,287210.0355
137538,24933.09825
137539,104363.8826
137540,17208.30108
137541,73587.34971
137542,53140.73334
137543,61359.121
137544,60725.24002
137545,60323.13082
137546,345559.1649
137547,31374.25985
137548,17137.03881
137549,54311.67587
137550,5579.10541
137551,44638.86238
137552,311695.4613
137553,20224.23455
137554,57639.16248
137555,13201.47542
137556,55550.13837
137557,93267.62447
137558,20569.62044
137559,38124.88825
137560,133304.4682
137561,51090.02534
137562,54574.42963
137563,101403.8533
137564,95037.429
137565,48652.48754
137566,74132.58752
137567,290674.0352
137568,63147.78367
137569,238080.9944
137570,52560.63706
137571,76130.31972
137572,6822.934403
137573,61117.10133
137574,146311.2078
137575,187604.78
137576,57624.65813
137577,245527.032
137578,149338.2996
137579,34801.08651
137580,84837.51096
137581,593722.9353
137582,32845.29493
137583,113825.3307
137584,96599.49849
137585,23218.63973
137586,48021.453
137587,48187.93475
137588,107660.7309
137589,132190.838
137590,112827.4931
137591,17625.75833
137592,174868.8439
137593,432636.1827
137594,55303.62201
137595,63851.47528
137596,107874.7301
137597,94433.57055
137598,50346.8247
137599,39645.14715
137600,14298.61754
137601,316638.8785
137602,23656.25548
137603,27952.33293
137604,30591.99834
137605,50916.51248
137606,6711.065495
137607,28454.60336
137608,124067.5355
137609,5645.855427
137610,39374.31116
137611,17667.99149
137612,57158.94159
137613,54279.00729
137614,20547.14161
137615,110379.0195
137616,8896.509702
137617,155722.7978
137618,63924.83474
137619,34813.82176
137620,11297.57522
137621,146061.0581
137622,77023.46019
137623,58864.72896
137624,44010.89221
137625,350874.5348
137626,159457.21
137627,25879.78589
137628,13994.16173
137629,58174.50298
137630,128590.3875
137631,41372.11507
137632,45433.21013
137633,37892.88104
137634,156248.8122
137635,116520.9464
137636,35295.63457
137637,25713.35971
137638,371810.6966
137639,23638.07594
137640,101726.2468
137641,484941.6435
137642,100375.522
137643,38195.06057
137644,278781.4602
137645,527269.6779
137646,376455.0627
137647,33507.90513
137648,35918.47896
137649,560035.752
137650,207719.8091
137651,233844.6901
137652,45855.85887
137653,34303.62712
137654,60957.98132
137655,243138.7042
137656,33642.10166
137657,57193.52573
137658,33182.06195
137659,47274.43796
137660,97188.91031
137661,4254.316268
137662,7464.858314
137663,55091.70066
137664,33628.74535
137665,64693.6415
137666,28574.71686
137667,28145.12744
137668,149849.5522
137669,20836.42097
137670,150925.7432
137671,151038.4087
137672,46752.58416
137673,29063.56329
137674,30590.30625
137675,109639.2052
137676,10468.25723
137677,25280.46831
137678,86323.51693
137679,72394.46136
137680,70434.64228
137681,147579.4079
137682,22987.92105
137683,124004.2608
137684,103991.638
137685,165115.2352
